Código,Cód. Pai,Dispositivo legal,Artigo,Data de Publicação,Data de Alteração,Data de Inativação,Data de Reativação,nome,JFTNU
4264,4263,,,2008-09-30 15:52:00,,,,Nulidade,X
10867,4264,CF; CPC; CPPM,"93, IX; 250; 500, IV",2008-09-30 15:52:00,,,,Ausência de Fundamentação,X
10866,4264,CF; CPP; CPPM,"93, IX; 792, § 1.º; 500, IV",2008-09-30 15:52:00,,,,Ausência de Publicidade,X
10865,4264,CF; CPPM,"93, IX; 500, III e IV",2008-09-30 15:52:00,,,,Cerceamento de Defesa,X
10600,4264,CPP; CPPM,"255; 500, I",2008-09-30 15:52:00,,,,Impedimento,X
10599,4264,CPP,"564, IV",2008-09-30 15:52:00,,,,Quesitos,X
10601,4264,CPP; CPPM,"564, I; 500, I",2008-09-30 15:52:00,,,,Suspeição,X
10890,4264,CPP; CPPM,"564, III; 500, IV",2008-09-30 15:52:00,,,,Vício Formal do Julgamento,X
7935,4263,CPP,60,2008-09-30 15:52:00,,,,Perempção,X
10640,4263,CPP; CPPM,594; 527,2008-09-30 15:52:00,,,,Prisão Decorrente de Sentença Condenatória,X
10925,4263,,,2008-09-30 15:52:00,,,,Provas,X
14238,10925,"Lei 13,431/2017",11,2021-01-28 00:00:00,,,,Produção Antecipada de Provas,X
10926,10925,CF; CPP; CPPM,"5.º, LVI; 157; 295",2008-09-30 15:52:00,,,,Prova Ilícita,X
4271,4263,,,2008-09-30 15:52:00,,,,Suspensão,X
10603,4271,,,2008-09-30 15:52:00,,,,Parcelamento de crédito tributário,X
4272,4263,,,2008-09-30 15:52:00,,,,Trancamento,X
10630,4263,9099/95,76,2008-09-30 15:52:00,,,,Transação,X
7942,1209,,,2008-09-30 15:52:00,2020-06-05 14:48:00,,,Execução Penal e de Medidas Alternativas,X
7793,7942,,,2008-09-30 15:52:00,,,,Medidas de Segurança,X
7795,7793,CP; CPM; CPPM,"97; 112, § 1.º; 659 e ss",2008-09-30 15:52:00,,,,Internação,X
7794,7793,CP,97,2008-09-30 15:52:00,,,,Tratamento Ambulatorial,X
7792,7942,CP,49,2008-09-30 15:52:00,,,,Pena de Multa,X
7791,7942,CP,Art. 33 a 42,2008-09-30 15:52:00,,,,Pena Privativa de Liberdade,X
14931,7791,Lei 7.210/1984,"118, I e II e 111, parágrafo único",2021-09-30 00:00:00,,,,Contagem de Prazo para os Benefícios,X
7790,7942,,,2008-09-30 15:52:00,,,,Pena Restritiva de Direitos,X
7788,7790,cp,art. 43,2008-09-30 15:52:00,,,,Interdição Temporária de Direitos,X
7789,7790,cp,Art 43,2008-09-30 15:52:00,,,,Limitação de Fim de Semana,X
7786,7790,cp,43,2008-09-30 15:52:00,,,,Perda de Bens e Valores,X
7787,7790,cp,43,2008-09-30 15:52:00,,,,Prestação de Serviços à Comunidade,X
7785,7790,cp,43,2008-09-30 15:52:00,,,,Prestação Pecuniária,X
10604,1209,,,2008-09-30 15:52:00,,,,Investigação Penal,X
14875,10604,Lei nº 12.850/2013; Decreto nº 5.015/2004,8º (Lei 12.850/2013); 20 (Decreto 5.015/20040,2021-09-29 00:00:00,,,,Ação Controlada,X
12640,10604,,,2020-06-03 00:00:00,,,,Arquivamento de Procedimento Investigatório Criminal - PIC-MP,X
14876,10604,Lei 12.850/2013,"3, II",2021-09-29 00:00:00,,,,"Captação Ambiental de Sinais Eletromagnéticos, Ópticos e Acústicos",X
10606,10604,,,2008-09-30 15:52:00,,,,Cerceamento de Defesa,X
14877,10604,Lei nº 12.850/2013; Decreto nº 5.015/2004; Lei n.º 9.807/1999; Lei n.º 11.343/2006,4º,2021-09-29 00:00:00,,,,Colaboração Premiada,X
10605,10604,CPP,24,2008-09-30 15:52:00,,,,Competência do MP,X
14878,10604,Lei 12.850/2013,"3, VIII",2021-09-29 00:00:00,,,,Cooperação entre Instituições e Órgãos Públicos na Busca de Provas/Informações,X
14879,10604,Lei 12.850/2013,"3, VII",2021-09-29 00:00:00,,,,Infiltração de Agentes,X
14124,10604,Lei 9.296/1996 e Resolução CNJ 328/2020,"1º, parágrafo único (Lei 9.296/1996); 1º (Resolução CNJ 328/2020)",2021-01-18 00:00:00,,,,Quebra de Sigilo Telemático,X
10607,10604,CF; LC 105/2001,"5.º, XII",2008-09-30 15:52:00,,,,Quebra do Sigilo Bancário,X
10608,10604,CF,"5.º, X e XII",2008-09-30 15:52:00,,,,Quebra do Sigilo Fiscal,X
10609,10604,Lei 9.296/96,1º,2008-09-30 15:52:00,,,,Quebra do Sigilo Telefônico,X
10610,10604,,,2008-09-30 15:52:00,,,,Trancamento,X
4291,1209,CPP,Arts. 69 a 91,2008-09-30 15:52:00,,,,Jurisdição e Competência,X
10899,4291,,,2008-09-30 15:52:00,,,,Competência da Justiça Estadual,X
10898,4291,,,2008-09-30 15:52:00,,,,Competência da Justiça Federal,X
10897,4291,cpp,Art. 3º e Art. 43,2008-09-30 15:52:00,,,,Competência dos Juizados Especiais,X
10900,4291,,,2008-09-30 15:52:00,,,,Competência por Prerrogativa de Função,X
10631,4291,,,2008-09-30 15:52:00,,,,Desaforamento,X
10909,4291,,,2008-09-30 15:52:00,,,,"Imunidade em razão de função, ofício ou profissão",X
15033,1209,DL 3.689/1941 (CPP),"174, 177, 222, 289, 353, 473",2022-03-23 00:00:00,,,,Objetos de Cartas Precatórias Criminais,X
15037,15033,DL 3689/1941 - CPP,,2022-03-23 00:00:00,,,,Alvará de Soltura,X
15044,15033,DL 3689/1941 - CPP,,2022-03-23 00:00:00,,,,Comunicação de Prisão - BNMP,X
15043,15033,DL 3689/1941 - CPP,289,2022-03-23 00:00:00,,,,Prisão Domiciliar,X
15039,15033,DL 3689/1941 - CPP,289,2022-03-23 00:00:00,,,,Prisão Temporária,X
14880,1209,,,2021-09-29 00:00:00,,,,Questões Incidentes,X
14881,14880,CPP,118 e ss,2021-09-29 00:00:00,2021-09-30 17:24:00,,,Destinação de Bens e Mercadorias/Coisas Apreendidas,X
14882,14880,Res. CNJ nº 154; Res. CJF nº 295/14,Art. 32 c/c art. 60 e seguintes,2021-09-29 00:00:00,,,,Destinação de Recursos Decorrentes da Pena de Prestação Pecuniária,X
4305,1209,,,2008-09-30 15:52:00,,,,Recurso,X
7941,4305,CPP; CPPM,"581; 516, ""q""",2008-09-30 15:52:00,,,,Denegação,X
14,,,,,,,,DIREITO TRIBUTÁRIO,X
6031,14,CF 1988,149,2008-09-30 15:52:00,,,,Contribuições,X
6044,6031,CF 1988 ; L 1.166/1971,"149 ; 4º, § 1º",2008-09-30 15:52:00,,,,Contribuições Corporativas,X
6046,6044,CF 1988; L 2.800/1956 ; L 6.994/1982 ; L 10.795/2003 ; L 11.000/2004,149,2008-09-30 15:52:00,,,,Conselhos Regionais e Afins (Anuidade),X
6047,6044,CF 1988 ; CLT,149 ; 579 e 580 ; 27 e 28,2008-09-30 15:52:00,,,,Contribuição Sindical,X
10565,6044,"CF, CLT e DL1166/71","CF, art. 149; CLT, art. 578 a 591; DL 1166",2008-09-30 15:52:00,,,,Contribuição Sindical Rural,X
6045,6044,CF 1988 ; L 2.613/1955 ; DL 4.048/1942 ; DL 8.621/1946 ; DL 9.853/1946 ; L 8.029/1990 ; L 8.154/1990 ; L 8.315/1991; D 566/1992 ; D 790/1993 ; L 8.706/1993 ; D 1.007/1993 ; D 1.092/1994,149,2008-09-30 15:52:00,,,,"Contribuições para o SEBRAE, SESC, SENAC, SENAI e outros",X
6032,6031,CF 1988 ; CTN ; DL 195/1967,"145, III ; 81 e 82",2008-09-30 15:52:00,,,,Contribuições de Melhoria,X
6071,6031,,,2008-09-30 15:52:00,,,,Contribuições Especiais,X
6075,6071,L 7.920/1989,art. 1º,2008-09-30 15:52:00,,,,Adicional de Tarifa Aeroportuária,X
6076,6071,DL 2.404/1987 ; DL 2.414/1988 ; L 10.893/2004,"Lei 10893, art. 1º",2008-09-30 15:52:00,,,,AFRMM/Adicional ao Frete para Renovação da Marinha Mercante ,X
6074,6071,L 8.630/1993 ; D 1.035/1993,"Lei 8630, art. 61",2008-09-30 15:52:00,,,,AITP/Adicional de Indenização do Trabalhador Portuário Avulso,X
6073,6071,L 7.700/1988 ; L 9.309/1996; Sum 50 STJ,"Lei 7700, art. 1º",2008-09-30 15:52:00,,,,ATP/Adicional de Tarifa Portuária,X
6083,6071,CF 1988,149-A,2008-09-30 15:52:00,,,,Contribuição de Iluminação Pública,X
6080,6071,CF 1988 ; Lei 10.336/2001,"149 ; 177, § 4º",2008-09-30 15:52:00,,,,Contribuição de Intervenção no Domínio Econômico (CIDE),X
6086,6071,L 4.870/1965 ; DL 308/1967,36-B ; 3º,2008-09-30 15:52:00,,,,Contribuição sobre Açúcar e Álcool,X
6079,6071,L 10.168/2000,art. 2º,2008-09-30 15:52:00,,,,Contribuição sobre licença de uso ou transferência de tecnologia,X
6087,6071,L 9.539/1997,art. 1º,2008-09-30 15:52:00,,,,CPMF/Contribuição Provisória sobre Movimentação Financeira,X
6085,6071,L 8.036/1990 ; LC 110/2001; Sum 210 STJ,"Lei 8036, art. 1º",2008-09-30 15:52:00,,,,FGTS/Fundo de Garantia Por Tempo de Serviço,X
6072,6071,L 6.127/1974 ; L 6.093/1974 ; DL 2.186/1984,"Lei 4117/62, art. 51",2008-09-30 15:52:00,,,,FNT/Fundo Nacional de Telecomunicações,X
6081,6071,DL 1.437/1975,art. 6º,2008-09-30 15:52:00,,,,FUNDAF/Fundo Especial de Desenvolvimento e Aperfeiçoamento das Atividades de Fiscalização ,X
6077,6071,L 9.424/1996 ; EC 14/1996,art. 1º,2008-09-30 15:52:00,2021-09-29 16:57:00,,,FUNDEB/FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério,X
6082,6071,L 5.787/1972 ; D 92.512/1986 ; L 8.237/1991 ; MP 2.131/2000,"81§ 1º ; 11, II, a e 14, I e II ; 75, II ; ;",2008-09-30 15:52:00,,,,FUSEX/FUNSA/FUSMA/Fundo de Saúde das Forças Armadas,X
14885,6082,Lei 6880/1980; Decreto 92512/1986,"50, § 2º",2021-09-29 00:00:00,,,,Fundo de Saúde da Aeronáutica - FUNSA,X
14886,6082,Lei 6880/1980; Decreto 92512/1987,"50, § 2º",2021-09-29 00:00:00,,,,Fundo de Saúde da Marinha - FUSMA,X
14884,6082,Lei 6.880/1980; Portaria 049/2008 DGP; Decreto 92512/1986,"50, § 2º",2021-09-29 00:00:00,,,,Fundo de Saúde do Exército - FUSEX,X
6084,6071,Lei 4156/62,art. 1º,2008-09-30 15:52:00,,,,IUEE/Imposto Único sobre Energia Elétrica,X
6078,6071,L 10.438/2002,arts. 1º e 2º,2008-09-30 15:52:00,,,,Seguro Apagão (Lei 10.438/02),X
6048,6031,CF 1988 ; L 8.212/1991,"195, I, a e II",2008-09-30 15:52:00,,,,Contribuições Previdenciárias,X
6062,6048,8.212/1991,"28, I e § 9º, e, 6.",2008-09-30 15:52:00,,,,1/3 de férias,X
14887,6048,CF; Lei 10.887/2004; Lei 11.907/2009,40 (CF); 4º (Lei 10.887/2004); 304 (Lei 11.907/2009),2021-09-29 00:00:00,2021-09-29 17:20:00,,,Adicional de Plantão Hospitalar,X
6052,6048,CF 1988 ; L 8.212/1991 ; L 9.032/1995,"195, II ; 12, §4º",2008-09-30 15:52:00,,,,Aposentadoria/Retorno aoTrabalho,X
6063,6048,L 8.212/1991,"28, I e § 9º, c",2008-09-30 15:52:00,,,,Auxílio-Alimentação,X
6053,6048,CF 1988 ; L 8.212/1991 ; L 8.647/1993,"40, § 13 ; 12, I, g",2008-09-30 15:52:00,,,,Cargo em Comissão,X
6070,6048,L 7.787/1989 ; L 8.212/1991 ; LC 84/1996,"3º, I ; 22, I",2008-09-30 15:52:00,,,,"Contribuição de Autônomos, Empresários (Pró-labore) e Facultativos",X
6060,6048,CF 1988 ; Lei 8.212/91,"195, I, a ; 22, I",2008-09-30 15:52:00,,,,Contribuição sobre a folha de salários,X
6069,6048,L 8.212/1991,31,2008-09-30 15:52:00,,,,Contribuição sobre Nota Fiscal de Execução de Serviços,X
6064,6048,L 8.212/1991,"28, I e § 9º, q",2008-09-30 15:52:00,,,,Custeio de Assistência Médica,X
6061,6048,LEI 6.950/1981; Lei 7.787/1989,,2008-09-30 15:52:00,,,,Devolução de contribuições previdenciárias pagas além do teto,X
6056,6048,CF 1988 ; L 7.789/1989 ; L 8.212/1991 ; D 612/1992 ; Lei 8.620/1993 ; D 3.048/1999 ; L 9.783/1999 ; Sum 207 STF,"195, I, b ; 1º ; 22, 28, § 7º ; ; 7º, § 2º ; 37 § 7º ; 1º e 6º.",2008-09-30 15:52:00,,,,Gratificação Natalina/13º Salário,X
6065,6048,L 8.212/1991,"28, I",2008-09-30 15:52:00,,,,Hora Extra,X
14888,6048,ADCT; Lei 10.559/2002,8º (ADCT); 9º (Lei 10.559/2002),2021-09-29 00:00:00,,,,"Indenização a Anistiados Políticos, Civis ou Militares",X
6058,6048,CF 1988 ; L 8.212/1991,"195,I, b",2008-09-30 15:52:00,,,,Indenização Trabalhista,X
6051,6048,CF 1988 ; L 8.212/1991 ; L 9.506/1997; Res 26/2005 SF ; L 10.887/2004,"195, II ; 12, I, h e j",2008-09-30 15:52:00,,,,Mandato Eletivo/Lei 9.506/97,X
6066,6048,L 8.212/1991 ; Sum 417 STF,"51, Parágrafo Único",2008-09-30 15:52:00,,,,Massa Falida- Recolhimento,X
6067,6048,L 8.212/1991,"22, IV",2008-09-30 15:52:00,,,,Nota Fiscal ou Fatura,X
6057,6048,CF 1988 ; L 8.212/1991 ; L 8.213/1991 ; L 8.540/1992 ; L 8.870/1994 ; L 10.256/2001,"154, I e 195, § 4º e § 8º ; 25 e 25-A",2008-09-30 15:52:00,,,,Produção Agropecuária,X
6059,6048,CLT ; D 22919/1987 ; L 8.212/1991 ; L 9.528/1997 ; Port 3.296/1986 MT 389,"§ 1º ; ; 28,§ 9º, e, 9, s",2008-09-30 15:52:00,,,,Reembolso auxílio-creche,X
6068,6048,L 8.212/1991,"28, § 9º, a",2008-09-30 15:52:00,,,,Salário-Maternidade,X
6049,6048,CF 1988 ; L 8.112/1990 ; L 8.162/1991 ;L 8.688/1993; MP 520/1994; MP 628/1994; L 9.630/1998; L 9.783/1999 ; L 10.887/2004,"40, e 149, §1º ; 231 ; 9º ; ; ; ; ; ; 4º, 5º e 6º.",2008-09-30 15:52:00,,,,Servidores Ativos,X
6050,6048,CF 1988 ; L 10.887/2004,"40, §18 e §21 e 149, §1º ; 231 ; 9º; 5º e 6º",2008-09-30 15:52:00,,,,Servidores Inativos,X
14889,6048,Lei 12.546/2011,7º e 8º,2021-09-29 00:00:00,,,,Sobre a Receita Bruta (Substitutiva),X
6055,6048,CF 1988 ; L 8.212/1991,"195, I, b ; 20 e 21",2008-09-30 15:52:00,,,,Tempo de Serviço Rural/Contribuições não Recolhidas,X
6054,6048,CF 1988 ; L 8.212/1991,"195, I, b ; 20 e 21",2008-09-30 15:52:00,,,,Tempo de Serviço Urbano/Contribuições não Recolhidas,X
6033,6031,CF 1988,149 ; 195 § 4º,2008-09-30 15:52:00,,,,Contribuições Sociais,X
6035,6033,CF 1988 ; LC 70/1991; L 9.718/1998 ; 10.833/2003,"195, I , b",2008-09-30 15:52:00,,,,Cofins,X
14891,6035,Lei 6.729/1979; Lei 9.718/1998,1º e 2º (Lei 6.729/1979); 2º e 3º (Lei 9.718/1998),2021-09-29 00:00:00,,,,Concessionárias de Veículos,X
14890,6035,Lei 5.794/1979; Lei 10.833/1979,"79 (Lei 5.794/1979); 10, VI (Lei 10.833/1979)",2021-09-29 00:00:00,,,,Cooperativa,X
14892,6035,Lei 8.212/1991; Lei 9.718/1998,"22, § 1º (lei 8.212/1991(; 3º, § 6º (Lei 9.718/1998)",2021-09-29 00:00:00,2021-09-29 17:33:00,,,Equiparação com Instituições Financeiras,X
14893,6035,LC 70/1991,2º,2021-09-29 00:00:00,2021-09-29 17:56:00,,,Locação de Bem Móvel e Imóvel,X
14894,6035,Lei 11.033/2004,17,2021-09-29 00:00:00,,,,Regime Monofásico,X
10562,6033,Lei 9718/98,"art. 2º e 5º, §12",2008-09-30 15:52:00,,,,COFINS - Importação,X
6043,6033,CF 1988 ; L 8.212/1991,"195, I, a ; 30, VI, VII e VIII e 33 § 4º",2008-09-30 15:52:00,,,,Construção Civil,X
6041,6033,CF 1988 ; L 2.613/1955 ; DL 1.110/1970 ; DL 1.146/1970,"149 ; 6º e 7º; 1º, I ;",2008-09-30 15:52:00,,,,Contribuição INCRA,X
6036,6033,CF 1988 ; L 7.689/1988 ; L 9.249/1995 ; L 9.316/1996; L 9.430/1996 ; L 10.637/2002,"195, I,c; 28 a 30 ; 37",2008-09-30 15:52:00,,,,Contribuição Social sobre o Lucro Líquido,X
10563,6036,Lei 9249/95,31,2008-09-30 15:52:00,,,,Compensação de Prejuízo,X
6034,6033,CF 1988 ; DL 1.940/1982,"195, I , b e ADCT 56",2008-09-30 15:52:00,,,,Finsocial,X
6040,6033,LC 11/1971 ; LC 16/1973,"15, II",2008-09-30 15:52:00,,,,Funrural,X
6042,6033,CF 1988 ; LC 8/1970 ; 11.637/2002,,2008-09-30 15:52:00,,,,PASEP,X
6039,6033,CF 1988 ; LC 7/1970 ; L 9.715/1998 ; L 9.317/1998 ; 10.637/2002,239,2008-09-30 15:52:00,,,,PIS,X
14896,6039,Lei 6.729/1979; Lei 9.718/1998,1º e 2º (Lei 6.729/1979); 2º e 3º (Lei 9.718/1998),2021-09-29 00:00:00,,,,Concessionárias de Veículos,X
14897,6039,Lei 9.715/1998,3º,2021-09-29 00:00:00,,,,Locação de Bem Móvel e Imóvel,X
10874,6039,,,2008-09-30 15:52:00,,,,Não Cumulatividade,X
14898,6039,Lei 11.033/2004,17,2021-09-29 00:00:00,,,,Regime Monofásico,X
10561,6033,Lei 10637,art. 1º e 45,2008-09-30 15:52:00,,,,PIS - Importação,X
6037,6033,CF 1988 ; L 10.832/2003 ; L 9.424/1996 ; L 9.766/1998 ; D 3.142/1999; DL 1.422/1975 ; Sum 732 STF,"212, § 5° ; ; 15 ;",2008-09-30 15:52:00,,,,Salário-Educação,X
6038,6033,CF 1988 ; L 8.212/1991 ; L 7.787/1989 ; L 6.367/76 ; D 79.037/1976,"195, I, a ; 22, II e 25, II ; 3º, II ; 15 ; 53",2008-09-30 15:52:00,,,,Seguro Acidentes do Trabalho,X
5986,14,CTN,"139 e segs, especialmente 183 a 193.",2008-09-30 15:52:00,,,,Crédito Tributário,X
6012,5986,CF 1988,"149, § 1º, § 2º, III, 153, § 1º, § 5º, 155, § 2º, IV a VIII, § 4º, IV, § 6º",2008-09-30 15:52:00,,,,Alíquota,X
6014,6012,CF,"arts. 153, I, II, IV, V, 155, I, 156, I",2008-09-30 15:52:00,,,,Alíquota Progressiva,X
6013,6012,CF,"art. 153, §1º, 155, §2º, V, VI, VII, VIII, IX, X e XI",2008-09-30 15:52:00,,,,Alíquota Zero,X
14899,6013,Lei 10.147/2000,2º,2021-09-29 00:00:00,,,,Cofins,X
14900,6013,Lei 10.147/2000,2°,2021-09-29 00:00:00,,,,PIS,X
14946,6013,Lei 10.147/2000,2º,2021-09-30 00:00:00,,,,PIS - Cofins,X
6015,6012,CTN,art. 48,2008-09-30 15:52:00,,,,Índice da Alíquota,X
5996,5986,CTN,175 II e 180 e 182,2008-09-30 15:52:00,,,,Anistia,X
6004,5986,Lei 6830/80,art. 38,2008-09-30 15:52:00,,,,Anulação de Débito Fiscal,X
6008,5986,CF 1988 ; CTN,"145, § 2 º, 150, § º, § 6º, 154, I, 155, § 2º, XI e XII ; 20, 24 25 33 44 47 64 e 77",2008-09-30 15:52:00,,,,Base de Cálculo,X
10559,6008,CF,"CF, art. 155, §2º; ADCT, art. 34, §4º.",2008-09-30 15:52:00,,,,"Cálculo de ICMS ""por dentro""",X
10556,6008,Lei 10833/03 e Lei 9718/98,"Lei 10833, art. 3º; Lei 9718, art. 3º, §2º, I",2008-09-30 15:52:00,,,,Exclusão - ICMS,X
10557,6008,CF,"art. 155, §2º, XI",2008-09-30 15:52:00,,,,Exclusão - IPI,X
10558,6008,CF,"art. 149, §2º, I",2008-09-30 15:52:00,,,,Exclusão - Receitas Provenientes de Exportação,X
10959,6008,,,2008-09-30 15:52:00,,,,Exclusão - Receitas Transferidas a outras Pessoas Jurídicas,X
14947,10959,Lei 9.178/1998,"3º, § 2º, I",2021-09-30 00:00:00,,,,Cofins,X
14948,10959,Lei 9.718/1998,"3º, § 2º, I",2021-09-30 00:00:00,,,,PIS,X
14949,10959,Lei 9.718/1998,"3º, § 2º, I",2021-09-30 00:00:00,,,,PIS - Cofins,X
5999,5986,CTN,205 a 208,2008-09-30 15:52:00,,,,CND/Certidão Negativa de Débito,X
6002,5999,L 8.036/1990,"7º, V ; 27",2008-09-30 15:52:00,,,,Certificado de Regularidade - FGTS,X
6001,5999,CTN,206,2008-09-30 15:52:00,,,,Expedição de Certidão Positiva de Débito com Efeito de Negativa,X
6000,5999,CTN,205,2008-09-30 15:52:00,,,,Expedição de CND,X
6016,5986,CF,"art. 153, §3º, II, 154, I, 155, §2º, I",2008-09-30 15:52:00,,,,Creditamento,X
6009,5986,DL 491/1969 ; DL 1.658/1979 DL 1.722/1979,,2008-09-30 15:52:00,,,,Crédito Prêmio,X
6010,5986,CF 1988 ; L 9.363/1996 ; MP 1.508-20/1997 ; Lei 9.493/1997 ; 10.276/2001,"155, § 2º, II",2008-09-30 15:52:00,,,,Crédito Presumido,X
5997,5986,CTN,138,2008-09-30 15:52:00,,,,Denúncia espontânea,X
5990,5986,CTN,156 e segs.,2008-09-30 15:52:00,,,,Extinção do Crédito Tributário,X
5994,5990,CTN ; L 9.430/1996,170-A ; 74,2008-09-30 15:52:00,,,,Compensação,X
5991,5990,DL 263/1967 e 396/1968,,2008-09-30 15:52:00,,,,Compensação com Apólices da Dívida Pública,X
5993,5990,CTN,173,2008-09-30 15:52:00,,,,Decadência,X
10551,5993,Lei 8212/91; Súmula Vinculante nº 8,"Lei 8212, art. 45; Súmula Vinculante nº 8.",2008-09-30 15:52:00,,,,Constitucionalidade do artigo 45 da Lei 8212/91,X
14950,5990,CPC,829,2021-09-30 00:00:00,,,,Pagamento,X
5992,5990,CTN,174,2008-09-30 15:52:00,,,,Prescrição,X
10545,5992,Lei 8212/91; Súmula Vinculante nº 8,"Lei 8212, art. 46; Súmula Vinculante nº 8.",2008-09-30 15:52:00,,,,Constitucionalidade do artigo 46 da Lei 8212/91,X
10544,5992,LC 118/05,Art. 4º,2008-09-30 15:52:00,,,,Constitucionalidade do artigo 4º da LC 118/05,X
10548,5992,Lei 6830/80,"art. 40, §4º",2008-09-30 15:52:00,,,,Decretação de Ofício,X
10547,5992,,,2008-09-30 15:52:00,,,,Interrupção,X
10550,10547,Lei 6830/80,Artigo 8º,2008-09-30 15:52:00,,,,Despacho de Citação,X
10546,5992,,,2008-09-30 15:52:00,,,,Suspensão,X
10549,10546,DL 1569/77; Súmula Vinculante nº 8,"art. 5º, parágrafo único; Súmula Vinculante nº 8",2008-09-30 15:52:00,,,,Arquivamento Administrativo - Crédito de Pequeno Valor,X
5995,5990,CTN ; L 6.830/1980,11,2008-09-30 15:52:00,,,,TDA/Títulos da Dívida Agrária,X
6011,5986,CTN,114 a 118,2008-09-30 15:52:00,,,,Fato Gerador/Incidência,X
6003,5986,CF,"arts. 43, §2º, 151, I, 155, XII, g, 156, §3º, III, 195, §3º, 227, §3º, VI; ADCT, art. 40.",2008-09-30 15:52:00,,,,Incentivos fiscais,X
6005,5986,CTN ; L 9.250/1995,"161, § 1º e 167, parágrafo único ; 14, III , 16 e 39 § 4º",2008-09-30 15:52:00,,,,Juros/Correção Monetária,X
5998,5986,CTN,142 a 150,2008-09-30 15:52:00,,,,Lançamento,X
6006,5986,CTN ; L 8.212/1991,160 ; 30,2008-09-30 15:52:00,,,,Prazo de Recolhimento,X
6007,5986,CTN,165 a 169,2008-09-30 15:52:00,,,,Repetição de indébito,X
5987,5986,CTN,156 e segs.,2008-09-30 15:52:00,,,,Suspensão da Exigibilidade,X
5988,5987,CTN,"art. 151, II",2008-09-30 15:52:00,,,,Carta de fiança,X
10543,5987,CTN,"151, II",2008-09-30 15:52:00,,,,Depósito Judicial,X
5989,5987,CTN,"art. 151, VI",2008-09-30 15:52:00,,,,Parcelamento,X
6088,14,Mercosul Tr Assunção,1º,2008-09-30 15:52:00,,,,Discriminação Tributária MERCOSUL,X
6017,14,CF 1988 ; CTN ; L 6.830/1980,"131, § 3º ; 201",2008-09-30 15:52:00,2021-09-30 17:02:00,,,Dívida Ativa (Execução Fiscal),X
14951,6017,CPC; Lei 6.830/1980,85 e ss,2021-09-30 00:00:00,,,,Honorários Advocatícios,X
14953,14951,Lei 13.043/2014; Lei 6.830/1980,38,2021-09-30 00:00:00,2021-09-30 17:10:00,,,Adesão a Programa de Parcelamento de Débito,X
14952,14951,DL 1.025/1969; Súmula 168 do extinto TFR,1°,2021-09-30 00:00:00,,,,Encargo de 20%,X
5973,14,CF 1988.,148,2008-09-30 15:52:00,,,,Empréstimos Compulsórios,X
5975,5973,DL 2.288/1986 ; Sum 1 TRF4.,10 e segs.,2008-09-30 15:52:00,,,,Aquisição de combustíveis,X
5976,5973,Res 1.154/1986 BACEN 1.154/1986,,2008-09-30 15:52:00,,,,Aquisição de passagens e moedas - Viagem Exterior,X
5974,5973,DL 2.288/1986 ; Sum 1 TRF4.,10 e segs.,2008-09-30 15:52:00,,,,Aquisição de veículos automotores,X
5977,5973,L 4.156/1962 ; L 5.073/1966; L 7.181/1983; ADCT 1988,"ADCT 1988 34, § 12",2008-09-30 15:52:00,,,,Energia Elétrica,X
6030,14,Sum 575 STF ; Sum 20 STJ,,2008-09-30 15:52:00,,,,"GATT - ""Acordo Geral sobre Tarifas e Comércio""",X
5916,14,CF 1988 ; CTN,"145, I e 154 ; 16 a 76",2008-09-30 15:52:00,,,,Impostos,X
5946,5916,CF 1988; LC 87/1996,"155, II",2008-09-30 15:52:00,,,,ICMS/ Imposto sobre Circulação de Mercadorias,X
5947,5946,Sum 71 STJ; Sum 95 STJ ; Sum 155 STJ ; Sum 198 STJ.,,2008-09-30 15:52:00,,,,ICMS/Importação,X
5944,5916,CF 1988; CTN ; DL 1.578/1977.,"153, II ; 23 a 28.",2008-09-30 15:52:00,,,,IE/ Imposto sobre Exportação,X
5941,5916,CF 1988 ; CTN ; DL 37/1966 ;Sum 84 STF,"153, I ; 19 a 22.",2008-09-30 15:52:00,,,,II/ Imposto sobre Importação,X
5943,5941,DL 37/1966,78,2008-09-30 15:52:00,,,,Drawback,X
5942,5941,Port 8/1991 DECEX,,2008-09-30 15:52:00,,,,Importação de bens usados,X
14962,5941,DL 1804/1980; Portaria 156/1999,"2º, II",2021-11-30 00:00:00,,,,Isenção sobre Bens Contidos em Remessas Postais Internacionais ,X
5948,5916,CF 1988; L 8.894/1994,"153, V",2008-09-30 15:52:00,,,,"IOC/IOF Imposto sobre operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários",X
5949,5948,L 8.033/1990,"1º, IV",2008-09-30 15:52:00,,,,Incidência sobre Ações de Companhias Abertas,X
5945,5916,CF 1988; CTN.,"153, IV ; 46 a 51.",2008-09-30 15:52:00,,,,IPI/ Imposto sobre Produtos Industrializados,X
14963,5945,Lei 8.989/1995; Lei 10.1982/2001,1º e ss,2021-11-30 00:00:00,2021-11-30 17:16:00,,,Sobre Aquisição de Bens/Veículos ,X
14964,14963,Lei 8.989/1995,"1º, II",2021-11-30 00:00:00,,,,Veículos,X
14986,14967,CTN; Lei 9.430/1996,"46,I; 79",2021-12-03 00:00:00,,,,Admissão Temporária,X
