Código,Cód. Pai,Dispositivo legal,Artigo,Data de Publicação,Data de Alteração,Data de Inativação,Data de Reativação,nome,JF1G
14787,3620,Lei 9605/1998,41 e 42,2021-09-28 00:00:00,,,,Destruição ou Degradação por Incêndio ou Perigo de Incêndio,X
14789,3620,Lei 9605/1998,"39, 45 e 51",2021-09-28 00:00:00,,,,Extração ou Exploração Ilegal de Madeira e Condutas Equiparadas,X
14791,3620,Lei 9605/1998,44,2021-09-28 00:00:00,,,,Mineração Ilegal em Floresta,X
14793,3620,Lei 9605/1998,52,2021-09-28 00:00:00,,,,Outros Atos Contra o Meio Ambiente,X
11780,3618,Lei 9605/98,62 a 65,2010-08-17 00:00:00,2010-08-17 12:10:53,,,Crimes contra o Ordenamento Urbano e o Patrimônio Cultural,X
3626,3618,Lei nº 11.105/2005,Art. 27,2008-09-30 15:52:52,2021-09-29 11:31:50,,,Liberação ou Descarte de OGM (Organismo Geneticamente Modificado) - Biossegurança,X
3627,3618,"Lei nº 5.197/67, Lei nº 7.643/87, Lei 7.679/88, DL 221/67","Lei 5197, art. 27, §3º",2008-09-30 15:52:52,2021-09-29 11:24:16,,,Pesca ,X
3621,3618,Lei 9.605/98,Art. 54 a 61,2008-09-30 15:52:52,2021-09-29 10:48:34,,,Poluição,X
14798,3621,Lei 9.605/1998,60,2021-09-29 00:00:00,,,,"Estabelecimentos, Obras ou Serviços Potencialmente Poluidores",X
14795,3621,Lei 9.605/1998,55,2021-09-29 00:00:00,,,,Mineração Ilegal,X
14799,3621,Lei 9.605/1998,61,2021-09-29 00:00:00,,,,Outros Atos Contra o Meio Ambiente,X
14796,3621,Lei 9.605/1998,"56, caput",2021-09-29 00:00:00,2021-09-29 10:53:08,,,"Posse ou Uso, ou Tráfico de Substância Tóxica ou Perigosa",X
14797,3621,Lei 9.605/1998,"56, § 1º, I e II",2021-09-29 00:00:00,,,,Traslado ou Descarte de Resíduos de Substância Tóxica ou Perigosa,X
14794,3621,Lei 9.605/1998,"54, § 2º, V",2021-09-29 00:00:00,,,,Traslado ou Descarte de Resíduos/Efluentes,X
10515,3618,Lei nº 11.105/2005,Art. 25,2008-09-30 15:52:52,2021-09-29 11:32:12,,,"Prática de engenharia genética em célula germinal, zigoto ou embrião humanos - Biossegurança",X
10514,3618,Lei nº 11.105/2005,Art. 24,2008-09-30 15:52:52,2021-09-29 11:32:32,,,Utilização de Embrião Humano em Desacordo com a Legislação - Biossegurança,X
3638,3603,Lei 4.728/1965 e Lei 6.385/1976,73 e 74 (Lei 4.728/1965); 27-C a 27-E (Lei 6.385/1976),2008-09-30 15:52:52,,,,Crimes contra o mercado de capitais,X
3610,3603,Lei 6.538/78,Arts. 36 a 46,2008-09-30 15:52:52,,,,Crimes contra o Serviço Postal e o Serviço de Telegrama,X
3612,3603,Lei 7.492/86,Arts. 2º a 23,2008-09-30 15:52:52,,,,Crimes contra o Sistema Financeiro Nacional,X
3642,3603,Lei 8.666/93,Arts. 89 a 98,2008-09-30 15:52:52,,,,Crimes da Lei de licitações,X
3643,3603,Lei 9.434/97,Arts. 14 a 20,2008-09-30 15:52:52,,,,Crimes da Lei de remoção de órgãos e tecidos,X
3628,3603,Lei 9.613/98,Art. 1º,2008-09-30 15:52:52,,,,"Crimes de ""Lavagem"" ou Ocultação de Bens, Direitos ou Valores",X
15397,3603,Lei 13.869/2019 e Lei 14.321/2022,9º a 38 (Lei 13.869/2019); 2º (Lei 14.321/2022),2024-07-31 09:30:28,,,,Crimes de Abuso de Autoridade (Lei 13.869/2019),X
3606,3603,Lei 4.898/65,arts. 3º e 4º,2008-09-30 15:52:52,2024-07-31 09:45:49,,,Crimes de Abuso de Autoridade (Lei 4.898/1965),X
3640,3603,Lei 2.889/56,Arts. 1º a 3º,2008-09-30 15:52:52,,,,Crimes de genocídio,X
3634,3603,Lei 5.250/67,Arts. 12 a 22,2008-09-30 15:52:52,,,,Crimes de Imprensa,X
15127,3603,Lei 7.716/1989,1º e 3º ao 14,2022-06-13 00:00:00,,,,Crimes de Preconceito,X
15132,15127,Lei 7.716/1989; Ação Direta de Inconstitucionalidade por Omissão (ADO) 26; Mandado de Injunção (MI) 4733,1º e 3º a 14,2022-06-13 00:00:00,2024-03-15 12:13:56,,,Intolerância e/ou Injúria por Identidade ou Expressão de Gênero,X
15131,15127,Lei 7.716/1989; Ação Direta de Inconstitucionalidade por Omissão (ADO) 26; Mandado de Injunção (MI) 4733,1º e 3º a 14,2022-06-13 00:00:00,2024-03-15 12:12:15,,,Intolerância e/ou Injúria por Orientação Sexual,X
15130,15127,Lei 7.716/1989,1º e 3º a 14,2022-06-13 00:00:00,2023-03-31 14:22:00,,,Intolerância e/ou Injúria por Procedência Nacional,X
15128,15127,Lei 7.716/1989,1º e 2º-A ao 14,2022-06-13 00:00:00,2023-03-31 14:18:00,,,"Intolerância e/ou Injúria Racial, de Cor e/ou Etnia",X
15129,15127,Lei 7.716/1989,1º e 3º a 14,2022-06-13 00:00:00,,,,Intolerância Religiosa,X
3604,3603,DL 201/67 e Lei 1.079/50,art. 1º,2008-09-30 15:52:52,,,,Crimes de Responsabilidade,X
3631,3603,Lei 9.455/97,art. 1º,2008-09-30 15:52:52,,,,Crimes de Tortura,X
3607,3603,Lei 11.343/06,,2008-09-30 15:52:52,,,,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,X
5897,3607,Lei 11.343/06,35,2008-09-30 15:52:52,,,,Associação para a Produção e Tráfico e Condutas Afins,X
5899,3607,Lei 11343/06,37,2008-09-30 15:52:52,,,,"Colaboração com Grupo, Organização ou Associação Destinados à Produção ou Tráfico de Drogas ",X
5901,3607,Lei 11343/06,39,2008-09-30 15:52:52,,,,Condução de Embarcação ou Aeronave sob Efeito de Drogas,X
5894,3607,Lei 11.343/06,34,2008-09-30 15:52:52,,,,Fabricação de Objeto Destinado a Produção de Drogas e Condutas Afins ,X
5898,3607,Lei 11414/06,36,2008-09-30 15:52:52,,,,Financiamento ou Custeio de Produção ou Tráfico de Drogas,X
5895,3607,Lei 11343/06,"33, § 2º",2008-09-30 15:52:52,,,,"Indução, Instigação ou Auxílio ao Uso de Drogas",X
5896,3607,Lei 11343/06,"33, § 3º",2008-09-30 15:52:52,,,,Oferecimento de Drogas para Consumo Conjunto,X
5885,3607,Lei 11.343/06,Art 28,2008-09-30 15:52:52,,,,Posse de Drogas para Consumo Pessoal,X
5900,3607,Lei 11343/06,38,2008-09-30 15:52:52,,,,Prescrição Culposa de Drogas,X
3608,3607,Lei 11.343/06,"Art. 33, caput e § 1º",2008-09-30 15:52:52,,,,Tráfico de Drogas e Condutas Afins,X
10987,3607,Lei 11.343/2006,40,2009-05-28 00:00:00,,,,Tráfico Ilícito de Drogas praticado por Funcionário Público,X
3632,3603,Lei 9.503/97,art.302 a 312,2008-09-30 15:52:52,,,,Crimes de Trânsito,X
3656,3603,Lei 4.117/62,"Arts. 56, 70, 72",2008-09-30 15:52:52,,,,Crimes do Código Brasileiro de Telecomunicações,X
3633,3603,Lei 10.826/03,Arts. 12 a 18,2008-09-30 15:52:52,,,,Crimes do Sistema Nacional de Armas,X
3661,3603,Lei 11.101/05,arts. 168 a 178,2008-09-30 15:52:52,,,,Crimes Falimentares,X
3664,3603,CPM (Lei 1.101/69),arts. 136 a 408,2008-09-30 15:52:52,2023-09-27 17:05:10,,,Crimes Militares,X
3647,3603,Lei 6.001/73,Art. 58,2008-09-30 15:52:52,,,,Crimes praticados contra os índios e a cultura indígena,X
3630,3603,Lei 6.815/80,Art. 125,2008-09-30 15:52:52,,,,Crimes Previstos na Lei de Estrangeiros,X
3637,3603,ECA,228 a 244-C,2008-09-30 15:52:52,,,,Crimes Previstos no Estatuto da criança e do adolescente,X
15450,3637,ECA,241-D,2024-10-16 15:20:28,,,,"Aliciamento, Assédio, Instigação ou Constrangimento de Criança para a Prática de Ato Libidinoso",X
15448,3637,ECA,241-B,2024-10-16 15:07:56,,,,"Aquisição, Posse ou Armazenamento de Pornografia de Criança ou Adolescente",X
15437,3637,ECA,231,2024-10-16 10:50:56,,,,Ausência de Comunicação Imediata de Apreensão à Autoridade Competente e/ou à Família,X
15435,3637,ECA,229,2024-10-16 10:39:00,,,,Ausência de Identificação Correta de Neonato e Parturiente e de Realização de Exames,X
15439,3637,ECA,234,2024-10-16 10:59:12,,,,Ausência de Liberação Imediata de Adolescente Ilegalmente Apreendido,X
15434,3637,ECA,228,2024-10-16 10:32:36,,,,Ausência de Registro de Atividades ou de Fornecimento de Declaração de Nascimento,X
15455,3637,ECA,244-B,2024-10-16 15:41:36,,,,Corrupção ou Facilitação de Corrupção de Menor de Dezoito Anos,X
15440,3637,ECA,235,2024-10-16 11:03:27,,,,Descumprimento de Prazo em Benefício de Adolescente Privado de Liberdade,X
15447,3637,ECA,241-A,2024-10-16 15:03:27,,,,Divulgação de Material Pornográfico de Criança ou Adolescente,X
15441,3637,ECA,236,2024-10-16 11:07:30,,,,"Impedimento ou Embaraçamento de Ação de Autoridade Judiciária, Conselho Tutelar ou MP (ECA)",X
15436,3637,ECA,230,2024-10-16 10:44:07,,,,Privação de Liberdade de Criança ou Adolescente,X
15445,3637,ECA,240,2024-10-16 14:52:38,,,,"Produção, Reprodução ou Registro de Pornografia de Criança ou Adolescente",X
15444,3637,ECA,239,2024-10-16 14:47:53,,,,Promoção ou Auxílio em Ato Destinado ao Envio de Criança ou Adolescente ao Exterior,X
15454,3637,ECA,244-A,2024-10-16 15:37:24,,,,Prostituição ou Exploração Sexual de Criança ou Adolescente,X
15449,3637,ECA,241-C,2024-10-16 15:15:01,,,,Simulação da Participação de Criança ou Adolescente em Material Pornográfico,X
15442,3637,ECA,237,2024-10-16 11:12:26,,,,Subtração de Criança ou Adolescente com o Fim de Colocação em Lar Substituto,X
15452,3637,ECA,243,2024-10-16 15:29:27,,,,Venda ou Entrega de Bebida Alcóolica ou Outra Droga a Criança ou Adolescente,X
15446,3637,ECA,241,2024-10-16 14:57:54,,,,Venda ou Exposição à Venda de Material Contendo Pornografia com Criança ou Adolescente ,X
15451,3637,ECA,242,2024-10-16 15:25:11,,,,"Venda, Fornecimento ou Entrega de Arma, Munição ou Explosivo a Criança ou Adolescente",X
15453,3637,ECA,244,2024-10-16 15:33:09,,,,"Venda, Fornecimento ou Entrega de Fogos de Artifício ou de Estampido a Criança ou Adolescente",X
15438,3637,ECA,232,2024-10-16 10:55:55,,,,Vexame ou Constrangimento de Criança ou Adolescente,X
3659,3603,Lei 10.741/03,Arts. 96 a 108,2008-09-30 15:52:52,,,,Crimes Previstos no Estatuto do Idoso,X
3653,3603,Lei 1.579/52,Art. 4º,2008-09-30 15:52:52,,,,Crimes relacionados à Comissão Parlamentar de Inquérito,X
3613,3603,Lei 7.716/89,Arts. 2º a 20,2008-09-30 15:52:52,2023-03-31 13:38:59,,,Crimes Resultante de Preconceito de Raça ou de Cor,X
3660,3603,Lei 6.766/79,Arts. 50 a 52,2008-09-30 15:52:52,,,,Parcelamento do solo urbano,X
14697,3603,Lei 7.716/1989,1º e ss,2021-05-28 00:00:00,2022-06-13 14:43:38,,,Racismo,X
3650,3603,Lei 7.347/85,Art. 10,2008-09-30 15:52:52,,,,"Recusa, retardamento ou omissão de dados técnicos indispensáveis à propositura de Ação Civil Pública",X
3617,3603,Lei 8.429-92,Art. 19,2008-09-30 15:52:52,,,,Representação caluniosa,X
3609,3603,Lei nº 6.453/77,,2008-09-30 15:52:52,,,,Responsabilidade Criminal por Danos Nucleares,X
3641,3603,Lei 9.296/96,Art. 10,2008-09-30 15:52:52,,,,Sigilo Telefônico,X
15403,3603,Lei 13.431/2017,24,2024-07-31 11:54:27,,,,Violação de Sigilo Processual (Lei nº 13.431/2017),X
15072,3603,Lei n. 13.869/2019,15-A,2022-06-01 00:00:00,,,,Violência Institucional,X
12333,287,Lei 12.850,1º,2018-06-27 00:00:00,2018-06-27 10:02:12,,,Crimes previstos na Lei da Organização Criminosa,X
12335,12333,Lei 12.850,18 a 21,2018-06-27 00:00:00,,,,Crimes ocorridos na investigação da prova,X
12338,12335,Lei 12.850/2013,20,2018-06-27 00:00:00,,,,Descumprimento de determinação de sigilo,X
12337,12335,Lei 12850/2013,19,2018-06-27 00:00:00,,,,Imputação falsa de prática de infração penal ou revelação inverídica sobre estrutura de organização criminal,X
12339,12335,Lei 12.850/2013,21,2018-06-27 00:00:00,,,,"Recusa ou omissão de dados cadastrais, registros, documentos e informações",X
12336,12335,Lei 12.850,18,2018-06-27 00:00:00,,,,"Revelação de identidade, fotografia ou filmagem do colaborador",X
12334,12333,Lei 12.850/2013,2º,2018-06-27 00:00:00,,,,"Promoção, constituição, financiamento ou integração de Organização Criminosa",X
10952,287,,,2008-09-30 15:52:52,,,,Fato Atípico,X
3385,287,,,2008-09-30 15:52:52,,,,Lesão Corporal,X
5556,3385,CP,"129, § 1º",2008-09-30 15:52:52,,,,Grave,X
5557,3385,CP,"129, § 2º",2008-09-30 15:52:52,,,,Gravíssima,X
14943,3385,Código Penal,"129, § 13",2021-09-30 00:00:00,,,,Lesão Cometida em Razão da Condição de Mulher,X
3386,3385,CP,"129, caput",2008-09-30 15:52:52,,,,Leve,X
5558,3385,CP,"129, § 4º",2008-09-30 15:52:52,,,,Privilegiada,X
3387,3385,CP,"129, § 3º",2008-09-30 15:52:52,,,,Seguida de Morte,X
15169,287,Provimento CNJ 135/2022,9º,2022-09-20 15:22:53,,,,Motivação Político Partidária (Provimento CNJ 135/2022),X
10620,287,CP,,2008-09-30 15:52:52,,,,Parte Geral,X
10622,10620,,,2008-09-30 15:52:52,,,,Extinção da Punibilidade,X
10626,10622,Lei 7.210/1984,"66, II c/c 193",2008-09-30 15:52:52,,,,Indulto,X
3388,287,,,2008-09-30 15:52:52,2021-05-28 14:01:47,,,Periclitação da Vida e da Saúde,X
3391,3388,CP,133,2008-09-30 15:52:52,,,,Abandono de incapaz,X
10509,3388,CP,134,2008-09-30 15:52:52,,,,Exposição ou Abandono de Recém Nascido,X
10508,3388,CP,136,2008-09-30 15:52:52,,,,Maus Tratos,X
3392,3388,CP,135,2008-09-30 15:52:52,,,,Omissão de socorro,X
3389,3388,CP,131,2008-09-30 15:52:52,,,,Perigo de contágio de moléstia grave,X
5911,3388,CP,130,2008-09-30 15:52:52,,,,Perigo de Contágio Venéreo,X
3390,3388,CP,132,2008-09-30 15:52:52,,,,Perigo para a vida ou saúde de outrem,X
3393,287,CP,137,2008-09-30 15:52:52,,,,Rixa,X
12217,287,Lei 13.260/2016,"2º, caput",2018-06-25 00:00:00,,,,Terrorismo,X
12218,12217,Lei 13.2060,2º,2018-06-25 00:00:00,,,,Atos de Terrorismo,X
12221,12217,Lei 13.260/2016,6º,2018-06-25 00:00:00,,,,Manutenção ou financiamento do terrorismo,X
12219,12217,Lei 13.260/2016,3º,2018-06-25 00:00:00,,,,Organização Terrorista,X
12220,12217,Lei 13.260/2016,5º,2018-06-25 00:00:00,,,,Preparação de ato terrorista,X
10949,287,11.340/2006,7º,2008-09-30 15:52:52,2020-12-04 17:07:53,,,Violência Doméstica Contra a Mulher,X
195,,,,,,,,DIREITO PREVIDENCIÁRIO,X
6094,195,,,2008-09-30 15:52:52,,,,Benefícios em Espécie,X
6113,6094,Lei 8.213/91; Dec. 83080/79; Dec. 89.312/84,"Art. 87, revogado pela Lei 8.870/94 e Arts. 11, § 3º e 18, §2º; art. 41 inciso V; art. 34",2008-09-30 15:52:52,,,,Abono de Permanência em Serviço (Art. 87),X
6100,6094,"Lei 8.213/91, Dec. 53.831/64, Dec. 83.080/79, Lei 2.172/97, MP 1.663/98, 9.711/98, Lei 9.528/97 e Lei 9.032/95","Arts. 57/58, , , , , , ,",2008-09-30 15:52:52,,,,Aposentadoria Especial (Art. 57/8),X
14752,6100,Lei n. 8.213/91; Lei n. 9.032/95; Decreto 53.831/64; Decreto 83.080/79; Decretos 2.172/97 e 3.089/99,"art. 57 (Lei 8.213/91); art. 57, §3º (Lei 9.032/95)",2021-07-30 00:00:00,,,,Agente Agressivo - Biológico,X
14756,6100,Lei nº 3.807; Lei nº 5.890/73; Decreto nº 53.831/64,art. 31 (Lei 3.807/60); art. 9º (Lei 5.890/73); Lei nº 8.213; art. 57 (Lei 8.213/91),2021-07-30 00:00:00,,,,Agente Agressivo - Eletricidade,X
14754,6100,Lei n. 8.213/91; Lei n. 9.032/95; Decreto 53.831/64; Decreto 83.080/79; Decretos 2.172/97 e 3.089/99,"art. 57 (Lei 8.213/91); art. 57, §3º (Lei 9.032/95)",2021-07-30 00:00:00,,,,Agente Agressivo - Poeira,X
14753,6100,Lei n. 8.213/91; Lei n. 9.032/95; Decreto 53.831/64; Decreto 83.080/79; Decretos 2.172/97 e 3.089/99,"art. 57 (Lei 8.213/91); art. 57, §3º (Lei 9.032/95)",2021-07-30 00:00:00,,,,Agente Agressivo - Químico,X
14755,6100,Norma Lei n. 8.213/91; Lei n. 9.032/95; Decreto 53.831/64; Decreto 2.172/97; 83.080/79; Decreto 4.882/2003,"art. 57 (Lei 8.213/91); art. 57, §3º (Lei 9.032/95)",2021-07-30 00:00:00,,,,Agente Agressivo - Ruído,X
14751,6100,Lei n. 8.213/91; Decreto 3.048/99,"art. 57; art. 68, §4º",2021-07-30 00:00:00,,,,Agente Cancerígeno,X
14750,6100,Lei n. 8.213/91; Lei n. 9.032/95; Decreto 53.831/64; Decreto 83.080/79; Decretos 2.172/97 e 3.089/99,"57, caput e § 3º",2021-07-30 00:00:00,,,,Frentista,X
14761,6100,"Lei n. 8.213/91, 8.398/92 e 9.528/97. EC 20/98","Art. 11, inciso VII (Lei 8.213/91) e art. 195, § 8º (CF/88)",2021-07-30 00:00:00,,,,Garimpeiro,X
14765,6100,Lei 11.520/2007,1º,2021-07-30 00:00:00,,,,Hanseníase,X
14768,6100,CF; LC 142/2013,"art. 201, §1º; art. 3º",2021-07-30 00:00:00,,,,Pessoa com Deficiência,X
14769,14768,CF; LC 142/2013,"art. 201, §1º; art. 3º, IV",2021-07-30 00:00:00,,,,Por Idade,X
14770,14768,CF; LC 142/2013,"art. 201, §1º; art. 3º",2021-07-30 00:00:00,,,,Por Tempo de Contribuição,X
14767,6100,CF; Decreto 53.831/64; EC 18/81; Lei 8.213/91,"Art. 201, §8º (CF); Art. 29 (Lei 8.213)",2021-07-30 00:00:00,,,,Professor,X
14766,6100,ADCT; Lei 7.986/89,art. 54 (ADCT) e 1º (Lei 7986/89),2021-07-30 00:00:00,,,,Seringueiro,X
14764,6100,Lei 7.070/1982,1º e 2º,2021-07-30 00:00:00,,,,Talidomida,X
14763,6100,Lei n. 8.213/91; Lei n. 9.032/95; Decreto 53.831/64; Decreto 83.080/79; Decretos 2.172/97 e 3.089/99,"art. 57; art. 57, §3º",2021-07-30 00:00:00,,,,Vigilante,X
6096,6094,Lei 8.213/91; EC 20/98,Arts. 48/51;,2008-09-30 15:52:52,,,,Aposentadoria por Idade (Art. 48/51),X
12399,6096,Leis 8.213/91 e 11.718/2008,"Art. 48, § 1º ao 4º e art. 106",2018-11-19 00:00:00,2023-09-27 16:57:39,,,Aposentadoria Híbrida (Art. 48/106),X
14762,12399,Leis 8.213/91 e 11.718/2008,"Art. 48, § 1º ao 4º e art. 106",2021-07-30 00:00:00,,,,Cômputo de Período Rural Remoto,X
6098,6096,Lei 8.213/91,"Arts. 11, I, ""a"", e III, IV, V, ""f"" e ""g"", VI e VII, 39, 48,106, 142 e 143",2008-09-30 15:52:52,2023-09-27 17:02:17,,,Aposentadoria Rural (Art. 48/51),X
6097,6096,Lei 8.213/91,"art. 11, inc. I, alínea ""a"", e incs. III, IV, alíneas ""a"" e ""b"", V, alíneas ""f"", ""g"" e ""h"" e VI e 142",2008-09-30 15:52:52,2023-09-27 17:02:30,,,Aposentadoria Urbana (Art. 48/51),X
6095,6094,Lei 8.213/91; LC 16/73; Dec. 83.080/79; Lei 9.032/95,Arts. 42/47 e 55 inc. II e 101 e 151; Art. 6º § 2º; Art. 26 II,2008-09-30 15:52:52,2022-07-01 12:01:13,,,Aposentadoria por Incapacidade Permanente,X
14771,6095,Lei 8.213/1991,45,2021-07-30 00:00:00,,,,Adicional de 25%,X
14773,6095,Lei 8.213/91; LC 16/73; Dec. 83.080/79; Lei 9.032/95,42/44,2021-07-30 00:00:00,,,,Rural (art. 42/44),X
14772,6095,Lei 8.213/91; LC 16/73; Dec. 83.080/79; Lei 9.032/95,42/44,2021-07-30 00:00:00,,,,Urbana (art. 42/44),X
10567,6094,Lei 8.213/91,Art. 44,2008-09-30 15:52:52,,,,Aposentadoria por Invalidez Acidentária,X
6118,6094,E.C. 20/98; Lei 9.876/99,Art. 1; art. 6º,2008-09-30 15:52:52,,,,Aposentadoria por Tempo de Contribuição (Art. 55/6),X
6099,6094,L 8.213/1991; 9.032/95; EC 20/98,Arts. 52/56; ;,2008-09-30 15:52:52,,,,Aposentadoria por Tempo de Serviço (Art. 52/4),X
6101,6094,Lei 8.213/91; Lei 3.807/60,Arts. 59/64 e 26; Art. 24,2008-09-30 15:52:52,2022-07-01 11:58:57,,,Auxílio por Incapacidade Temporária,X
14806,6101,Lei 8.213/1991,45,2021-09-29 00:00:00,,,,Adicional de 25%,X
14808,6101,Lei 8.213/1991,"24, 26, 59 a 64",2021-09-29 00:00:00,,,,Rural (art. 59/63),X
14809,6101,Lei 8.213/1991,60,2021-09-29 00:00:00,,,,Urbano (art. 60),X
6107,6094,Leis 8.213/91; Lei 9.032/95; Lei 9.528/97,Art. 86; ;,2008-09-30 15:52:52,,,,Auxílio-Acidente (Art. 86),X
6108,6107,Lei 6.367/76; Lei 8.213/91,art. 6º; Art. 86 inciso I,2008-09-30 15:52:52,,,,Incapacidade Laborativa Parcial,X
6109,6107,6.367/76; Lei 8.213/91,art. 6º; art. 86 inciso II,2008-09-30 15:52:52,,,,Incapacidade Laborativa Permanente,X
6110,6107,Lei 6.367/76; Lei 8.213/91,art. 6; Art. 86 inciso III,2008-09-30 15:52:52,,,,Incapacidade Laborativa Temporária,X
6111,6107,Lei 8.213/91; Decreto 3048/99,Art. 20 e 86; anexo II,2008-09-30 15:52:52,,,,Movimentos Repetitivos/Tenossinovite/LER/DORT,X
6112,6107,Decreto 3048/99,"art. 104, §5º, anexo V",2008-09-30 15:52:52,,,,Redução da Capacidade Auditiva,X
7757,6094,Lei 8.213/91; Decreto 83080/79; Decreto 89.312/84,art. 61; art. 250/269; art. 161/172,2008-09-30 15:52:52,,,,Auxílio-Doença Acidentário,X
6105,6094,Lei 8213/91; EC 20/98; Dec 3.048/99,Arts. 74 e 80; Arts. 13 e 201; Arts. 116 a 119,2008-09-30 15:52:52,,,,Auxílio-Reclusão (Art. 80),X
6116,6094,CF/88; ADCT/88; Leis 288/48; 1.756/52; 4.29763; 5.315/67; CF/67; 5.698/71; Lei 8059/90,"Arts. 178 e 197, ""c""; Art. 53; ; ; ; ; ; ; ;",2008-09-30 15:52:52,,,,Ex-combatentes,X
6115,6094,Dec-Lei 956/69; Lei 8.186/91; Decreto 83.080/79; Lei 10.478/2002,; ; art. 186; ;,2008-09-30 15:52:52,,,,Ferroviário,X
6106,6094,Lei 8.213/91; MP 381/93; Lei 8.212/91; Decreto 83.080/79; dec. 89.312/84,"Arts. 81/85, revogados pelas Leis 8.870/94 e 9.129/95 e 9.032/95, Arts. 11, § 3º e 18, §2º; ; art. 244,245,246;art. 55",2008-09-30 15:52:52,,,,Pecúlios (Art. 81/5),X
6104,6094,Lei 8.213/91,Arts. 74/79,2008-09-30 15:52:52,,,,Pensão por Morte (Art. 74/9),X
14810,6104,CF; Lei 8.213/1991,109 (CF); 16 (Lei 8.213/1991),2021-09-29 00:00:00,,,,Acidente de Trabalho,X
14811,6104,Lei 8.213/1991,16 e 74,2021-09-29 00:00:00,2021-09-29 13:06:02,,,Rural (Pensão por Morte (Art. 74/9)),X
14812,14811,Lei 8.213/1991,16 e 74,2021-09-29 00:00:00,,,,Estudante Universitário,X
